Gene,1,2,3,4,5,6,7,8,9,10,11,12
SOX4,0.000140107196242527,0.000842087543128771,0.00570437458905957,0.000118298602021082,0.00391316508720195,0.00139606735142704,0.000335920429674571,0.00838015324450531,0.00504631565176334,0.00155844128753693,0.00106429732437226,7.0695207319695e-19
HLA-A,3.3172566426455e-09,0.00341097296263324,0.00766536378964082,0.00197516674628379,0.000394270526878359,0.00190731867984198,0.00169437506798975,0.00361274209381346,0.00118552374371648,2.28777055501918e-08,0.00599053694654726,2.82740781209893e-10
IER3,0.0027582103792438,0.00180017549748562,0.000952540553590763,0.000263494831711016,0.00175785588447515,2.62346079768514e-66,3.4267965479711e-15,0.0011475002659145,0.00167927557965854,1.01087636137242e-06,0.00153433463755085,0.00321758200618898
HLA-C,0.00102674918545987,0.00381394802332349,0.0062236633015417,0.00281346464594251,0.000586502725030192,0.00159064017066688,0.00253634780220411,1.50957920347534e-66,0.000286210239767466,1.58336497057434e-46,0.00579587773293992,1.45465742763518e-17
HLA-B,0.000916441247277122,0.00313398292101252,0.00633590823964745,0.00152000791576527,7.4439171767596e-10,0.00106973077766735,0.00172504439053203,3.13893337619966e-56,0.000745593369993231,9.91775437297238e-11,0.00618961867102229,1.37244533280091e-36
C6orf48,0.00128562342044442,3.35064741858354e-33,0.00279473040622223,0.00186144965287016,0.00367636009297105,0.00482032303170812,0.00130623852240897,0.00516664082659429,0.00624034077587784,0.00543259646551859,0.00473075909043617,3.01053729323491e-16
HMGA1,0.00346561770540163,0.00317022067395675,2.0123005396925e-102,0.00377820030488661,1.96050913716389e-65,0.00228590351383788,2.36214429857812e-35,0.00884109588399731,1.22182087410052e-52,0.000644980139098367,0.0068546305604631,6.56373195891582e-40
SCUBE3,0.00457918515293534,8.32848270461966e-06,6.33500133420141e-09,9.75988963532277e-16,0.00130425210318345,0.000813253821577197,0.00311164429215466,0.000329703529697422,0.00106578913909463,0.000756000724132995,0.00054285854155773,9.08027157260359e-08
FKBP5,3.09455000131409e-73,0.000586881436794598,0.00183077771090315,0.00401857309886144,0.00328185005322192,0.00410364398182097,0.00337452658510684,2.96495643171605e-07,0.00143261843336832,0.00130870102663886,0.0021111535321585,4.12561776933789e-15
CDKN1A,0.00338593551465251,1.25892616416593e-28,0.000954972976208715,0.00405384297336396,0.00244929624604747,0.00390618537760425,0.0019414864593674,1.05270818864326e-14,0.00122167544828088,0.00132543051438146,0.00812773366695256,1.36386076894834e-05
MDFI,0,0,5.13103895222221e-181,1.3596181891173e-196,0,4.79179337762558e-284,0,0.00336966662254879,0.0067106716178351,0.00474333534709495,0.00107943286722985,1.88823147617849e-52
DST,0.0036075236872708,0.00155811103035135,0.00236214146011708,0.00414133085329539,0.00106583405142283,0.00158629915102914,0.00264304332614409,0.000753440829615045,5.42631078312487e-09,0.00115364958804974,0.000888041897289424,0.00081156471065709
COL12A1,0.000689143827028322,2.03423193726857e-65,0.00430796653036989,3.43094535109018e-40,0.00187322839562819,0.000202354293896638,0.00186704572431951,3.37510537358386e-41,0.00355591136381132,0.00121799641170501,0.000523314857426489,0.00494842043512554
MARCKS,0.00368233557277559,0.00332732207248729,0.00635528724989628,3.40298436089725e-10,0.00351030616026115,0.0013227128815312,0.00277815697061709,0.00661473909779402,0.00286825803409228,1.10407973199315e-88,1.73647076251317e-96,0.000673290876559481
CTGF,0.00581319763410491,0.00487360913197225,4.83375129796166e-11,5.22870775135536e-22,0.0031089168584425,6.71698921024972e-72,0.00664650862031664,0.00292419500896515,0.00809263823636614,0.0102556158745313,0.00340291570468653,0.0124985461742364
CITED2,0.00256197573472469,0.00137704315568363,1.9930292697027e-07,0.00120004996646955,0.00270060983172923,0.00229007497526675,0.00471573340847935,0.00608587150329162,2.98825879449733e-76,4.9969382963203e-99,0.00481384170778044,0.00289271243583647
SMOC2,0,0,2.07523886484268e-189,3.58783449028973e-202,0,0,0,4.76450335178048e-07,0.00453796514914134,0.00831135573058189,1.62946166299547e-11,0.00278855469621393
ACTB,0.00726301951337499,0.00928278244998089,0.00504890838217601,0.00189126727407631,0.00402525891274588,0.00335270956982459,0.00641447966655572,0.0146041341886584,0.00764256759015974,0.00716365296907432,0.0103726575064282,0.00717627918535345
TOMM7,0.00451398544649145,0.00238738770699005,0.00295290657587164,0.00405988504959877,0.00447278439696598,0.00627581662976808,0.00303281554319141,0.0050913352128096,7.68889144304956e-55,0.0007794622864934,0.00360703911156169,4.81741177257521e-12
INHBA,0.00351251531189901,0.00184342859895844,0.00145716545338724,7.50307765390636e-24,0.00306786675799201,1.69229762047013e-74,3.5565631804004e-41,5.69049760170727e-05,0.000538999419927066,1.69049452262522e-137,4.65352136198639e-57,0.00327985697590154
IGFBP3,0.00687259516365803,1.7684656431489e-07,1.18710782463778e-28,0.0043674123707706,2.60665695058773e-53,5.67737616082546e-60,0.00268745515638003,0.000417664147530805,0.00156487995820851,1.34093123288315e-88,0.00146477666099169,0.00644047231327906
CHCHD2,0.00394599005321387,0.00494810599213858,0.00373636393905644,0.00364613273110623,0.00384976374984589,0.00646175696838726,0.00286076321816779,0.000268593713297529,0.00077865232970978,0.000363186925719329,2.74292434776747e-16,0.000613076367317732
ELN,1.1934159179728e-64,2.10274148197981e-56,1.10388822263947e-70,8.29956015872506e-74,1.24984969766783e-195,1.17583162326274e-298,0.00146607222408968,6.54462049181797e-53,0.00285632467031036,0.00477290426374782,0.00325892304876077,0.0157054202256555
TFPI2,6.58413439628945e-20,0.00323668518016749,4.30528188580203e-68,0.00465987892434968,0.000391105444818376,9.51236912333824e-16,2.63213093919374e-14,6.32454919868647e-05,4.26869553056982e-40,6.42485903696643e-84,8.07374342880859e-111,0.000177220546557527
GNG11,0.00143808243940759,0.003570414292199,0.00241005665090557,0.00412488518723271,0.00139059170729212,0.0002529978359948,0.00141889508327904,0.00101000006837675,3.30718802402555e-26,1.30219432542444e-167,3.56806366364507e-88,8.21107306059332e-11
COL1A2,0.00546065877732595,0.00312746892951459,0.00712418640647197,0.00756413352021874,0.00617333800997607,0.00231605351181241,0.00596772833304637,3.37239847773129e-05,0.0147804660050902,0.00242417009197065,0.00510610593205759,0.0136072593795985
SEM1,0.00266143713618697,0.00399282644840254,0.00317780136749993,0.00230280991801614,0.0031352805447147,0.00454175071767896,0.00231758065470123,1.24656487674024e-263,9.66325354334508e-63,0,0,4.95688949027966e-22
BRI3,0.00641342841722008,0.00298553758143713,0.00280486789226485,0.00554967937847837,0.00379359049577285,0.00587536788296396,0.00394129466217828,0.00543143288947771,0.00261231243318817,0.0010790559485879,0.00384213025417641,0.0025257669644412
ATP5MF,0.0024261702086873,0.00499860883785465,0.00327333482834078,0.00192916503390456,0.00270953789418089,0.00500227034128068,0.00280405490998935,6.90589833615749e-260,2.48307424520268e-65,0,0,1.99829225100003e-19
PCOLCE,3.09487890636733e-83,0.00487433214900003,0.00954836472758567,0.00194940606852241,9.93126091452743e-16,0.000462204626526259,0.000492008193821308,1.30424024780521e-20,0.0067760452798588,0.00256607603352211,0.00244294622728809,2.8373493987032e-08
SERPINE1,0.00732912985322503,0.00290997290830072,2.46434443835123e-41,0.00412198843128247,0.00311446312227313,1.59674212662006e-64,1.04185640151049e-42,2.00868828853557e-12,4.58820615647897e-05,8.17533539228348e-33,0.00709154466342905,0.00926517041788054
CAV1,0.00500525504518359,0.00306518997496797,2.91761179646065e-07,0.00465652856308079,0.00265497388787319,0.00659123831137117,0.00460205442839998,4.38055313816929e-127,8.00356617596289e-90,1.7401612860079e-198,0.00122901347142493,0.00442071220052673
MEST,0.00131696850657074,4.31308810772967e-26,6.08630620614514e-129,3.84082191897815e-175,1.61364011951837e-124,0.00177295456314951,3.65769054754431e-181,0.00711929628127462,0.00572917539993108,0.0135800269643357,0.00352043037734645,1.3989043093771e-70
CALD1,0.00719186738324836,0.00573507271478721,0.00708033630738932,0.0022228865698519,0.00546147522485595,0.00265509735985458,0.00485616607227329,0.00648298277702604,0.00553096088664247,0.00393549350768837,0.00126225963850157,0.00861873703180649
STMP1,0.00279491042288308,0.00203954881991879,0.00126873767984669,0.00217485046957905,0.00318979609546943,0.0032508881683211,0.00232371974497615,9.33282749905646e-257,1.4482377933486e-55,0,0,2.29292629409949e-20
PTN,2.99213820699453e-92,0.00121780826789083,5.13963520713659e-10,1.56461520156053e-51,3.96760613611444e-42,2.00227463212937e-141,0.000349335007537361,0.00403043611444116,0.00968608411347225,0.00441742667064171,0.00215532483522591,9.74822471189352e-39
HIPK2,0.00159481078897366,0.000216221041449583,0.000992273798387069,0.00586921755001512,0.00331511490106262,0.00137696230685499,0.00221190340450962,0.000981844174551761,0.000231551892682365,1.28453216225092e-46,1.11068758625822e-32,0.000393408839363513
NDUFB2,0.00414329407585859,0.0035686150726332,0.00254546452780363,0.00339531000527771,0.00360887093293049,0.00596337007036339,0.00319765520844253,0.00611326477509239,1.87332471126261e-20,0.00108146294704286,0.0019667082907176,0.00186032121944305
INSIG1,5.65048352475324e-37,8.79183001259653e-70,1.21748476030181e-19,0.00121580262375644,0.00248058180585834,0.00670987959487765,1.74990224870601e-69,9.59725197258559e-40,3.24813782048388e-41,0.00126621331142728,0.00386963280626127,0.00323147123311179
TMSB4X,0.00765328757121047,0.00802051869578798,0.00401299449291342,0.00456176820380679,0.00554799920177599,0.007678054435516,0.00619459029510027,0.0148638826815688,0.0101859990142747,0.0012407084490635,0.011424489678894,0.00793799547383589
SAT1,0.00179569278672413,5.48757505075014e-14,0.00170651780012299,0.00638507147382317,0.00479819936851473,0.00673515028770257,0.000823004304611632,0.00213515411521999,0.000785310648718998,4.77104890679688e-40,0.00490106421383936,8.08248983476757e-09
SRPX,2.60024213485752e-88,5.46801619577383e-11,0.00436657455441099,0.00400440935684088,0.00304259376745176,0.00336324081871454,7.13778174961627e-54,3.34106584529174e-29,0.000653372999015895,0.00141358399240475,0.00317046220803458,5.66733418341307e-90
TIMP1,0.00335769951138869,0.00689759445697139,0.00865902152481439,0.00879084106278777,0.00177671186471067,0.0031164804280217,0.0033869195976877,0.000981772135950475,0.00679650333247008,0.00590204894919389,0.00748555854944296,0.00790384846923619
PLP2,0.0026946199774073,0.00293323252042494,0.000779989592122161,0.00275162756498331,0.00077080026147894,5.3874893354838e-32,0.00244896731747728,7.23788937298593e-21,0.00103942444641918,0.00261702330591478,0.00810749128071079,0.00438788804556295
MAGED2,0.000632748563402878,0.00406617412696295,0.00356253687430835,0.000606634686445623,9.82111812278777e-11,0.000517068436991511,0.00165991422173006,0.00816400534130726,0.0078801484048839,0.00697916397850826,0.00532929497875126,0.00204151590866148
NBDY,0.00306531289126455,0.00164980977160882,0.00208239701476171,0.00318581953720717,0.00308078946380976,0.00149258035990778,0.00189824753905154,3.67495465943425e-274,2.23133688810644e-69,0,0,2.6368024006202e-31
BEX1,0.00197959560538387,4.224259778751e-06,5.05241448304531e-25,7.35939695838361e-108,0.00232199309013407,7.72273126643787e-131,0.00074207561441717,0.0043612995641919,4.59530972994405e-136,0.000328451557341369,2.93462333515308e-282,2.28505299756106e-83
TCEAL9,0.00125587917787572,0.00350835036496836,0.0034229827533136,0.00433195788086018,0.00364312042501307,0.00146621499971331,0.00280182792785263,2.907257112762e-283,2.35703930565985e-69,0,0,2.27430657711036e-29
BEX3,0.00324444897798398,0.00313390264544743,0.00329336166537507,0.00477862322250294,0.00579381891847079,0.00442181462136923,0.00436466783727481,1.00497407678349e-262,9.9373551764752e-65,0,0,2.19737280446752e-26
TCEAL4,0.00113815132142118,0.00431621008715515,0.0041004555363383,0.00202372351350472,0.00362369171579876,0.00192234901442569,0.00453806066886603,0.00427538630514274,0.0020821295528107,0.00234840597387238,0.00125695773335387,0.00117234099168534
TSC22D3,0.000110447868651203,1.76566546960107e-13,0.00156459668977322,0.00364283988554527,0.0025509018356781,0.00153442596913318,0.00287053468487756,0.00072651346911237,0.00332415132558707,0.00169364342374184,0.00748862450456905,0.00231587150155365
FHL1,0.0040166198671771,0.00117789952549307,8.96605621631891e-09,3.20784025876962e-35,0.00328075682800013,0.00665850544120222,0.00458846425184885,0.000725362544350975,0.00341335320473629,0.0024129136951789,0.00116857579888482,0.00784885759206435
BGN,0.00287493741910667,0.0026627367566932,0.00578565873487546,0.00297211883127305,0.0015909283291022,0.000581511235006596,0.00081742369725214,1.72552191737822e-13,0.0088497874790134,0.00475540482119048,0.00621879576667717,0.0125517012302496
FLNA,0.00505169185035665,0.0033925682713281,0.00346187430589828,0.0025887801531702,0.00490660043449999,0.00108024504191477,0.00473351719865662,0.00196492864381581,0.00042508074644341,4.7797609959679e-10,2.14232240795487e-67,0.00377662869267521
PDLIM2,0.00450189186961835,0.00268309845059093,0.00190643145477083,0.00287133374716616,0.00309834856343666,0.000555400761977247,0.00412666540026271,0.00306225805431961,1.03394403236989e-08,9.77050760197573e-14,0.000383280118073586,0.00376257334415006
LOXL2,0.00384075287562994,0.000463947572710849,0.000893775798536805,0.00190358000959576,0.00394888640885037,0.00133988315262815,1.24600862712529e-27,8.02017433367445e-06,0.00245225588819094,0.00528909116016227,0.00196423155546972,0.00271517003212674
DPYSL2,0.00194312809496732,9.08659409415426e-06,0.0013063547622863,0.00295871101332172,0.00465203426773736,0.00344171475794209,0.00255521644516799,0.00109421296146174,2.16271604417298e-25,4.16653860903146e-88,1.1814516313525e-24,0.000336393709298062
SARAF,0.00262787394194238,0.00105342594255172,0.00246243582444698,0.00328071656701821,0.00349883738147959,0.00483977575594031,0.00147166768260316,2.78576755875912e-304,1.22028865915828e-67,0,0,1.84124513666178e-29
CEBPD,1.20388378456597e-21,0.00170632624970455,0.00327687275365842,0.00318419027501295,0.00584277859598745,0.00183098853109979,0.00468352332742564,3.48031322748916e-05,0.00211034161330657,0.00134201128304991,0.00244826495042858,0.000998118490240126
SNAI2,0.000817415771543931,0.000273833843917296,0.00253505827014891,0.00339435313286687,0.00425836224354246,0.000509665756521329,0.000368399198718622,0.00265893223020022,0.00404832356774529,0.00444285239219624,0.00216589835824842,1.04395294823484e-11
PENK,5.18302317353178e-208,1.4748990285895e-55,1.01265525247193e-59,2.14368924510269e-59,0.00044534396790254,2.87291840115802e-113,3.49261822961873e-261,3.16517077673068e-05,0.0149392975432995,0.012310221732084,0.00565248854169164,0.00900619493164091
SULF1,3.3709589616154e-15,0.000337424738945046,0.00274755356267785,0.00226858195918127,0.00160322137078462,1.09359450235651e-171,0.00376110527526626,0.000740064694935906,0.00162600108284853,0.000408170229812002,2.00890035975811e-115,0.000975219085822051
RPL7,0.00341541663622517,0.00512872359483722,0.00481180020817022,0.00413783422052528,0.0051353784200063,0.00856366835084076,0.0034205004112289,0.0166549243667693,0.00839200024274679,0.0102554953004928,0.0106754835724807,0.003313110038411
ELOC,0.00287373484598409,0.00352383709366208,0.00187048146129886,0.00131750009119698,0.0018324688334019,0.00365820570273453,0.00199389897022034,4.88703003290839e-253,1.22022817086173e-62,0,0,2.82466519009566e-19
FABP5,1.17358255186003e-35,0.00227662758456683,5.24735046785612e-55,1.36741136085226e-51,0.000424881499446329,0.0103842547464588,5.9868784309291e-133,0.00249235061331825,0.00389809805053139,0.0023111733897183,7.4963237706825e-05,0.00386475965471622
FABP4,4.94065645841247e-324,0,8.17647514723156e-257,1.08734541810646e-213,1.10049666981435e-265,0.0134389252094164,4.94065645841247e-324,7.33680600848065e-136,1.28422739504307e-57,1.17864021347184e-140,0.000448184090576731,2.72535779965939e-154
CTHRC1,0.00238842049366669,0.000694991572872305,0.00581426398263449,0.00475752045780686,0.00331839694516365,3.15327713027001e-57,8.16985020283883e-24,2.9961473286553e-48,0.000612502551288527,0.00406222614127721,1.12350780996002e-20,0.00162306433300675
ANGPT1,1.05802902494949e-06,0.000262044070450526,0.00474373173478629,0.000275944492839152,0.00427571315740732,0.000780994081412777,0.00313854363861084,5.40558615765149e-54,1.20616624653008e-30,0.000289466432349809,1.07424400100262e-108,6.71199092051883e-19
TNFRSF11B,0.00283084995924624,0.00108014571151196,2.28209045181368e-43,8.25576399193752e-152,3.44151522595791e-70,2.52877983601822e-123,0.00313121064686652,2.06572855397645e-18,1.5577512355307e-227,0.000463991354800788,0.000564082624752118,1.08113483740788e-27
HAS2,0.000180330394043435,0.00147312197921667,0.00221713638269919,1.71662412353823e-71,0.00377038978230458,0.0016294677630168,9.25527186519477e-90,2.08256998134045e-71,2.09078479773956e-20,0.000311502334941493,3.11399137508312e-38,4.13142686656537e-46
PLEC,0.00379811671383007,0.000847884493408298,0.000383394634458045,0.00425551142654053,0.00206392536107853,0.000387911995258599,0.00365443343796888,1.04657653113477e-07,4.49806604489747e-14,0.000553703989531347,0.000814605839753729,0.0017067456398905
PLIN2,0.000250387886731667,0.0028244067214162,0.00203786428011878,0.00360851626652193,0.0002775418183197,0.00556348571840233,0.00183309293026301,0.000833977097403652,0.000413700564070841,7.31996052369611e-05,0.00227472258097002,4.12746871783479e-17
IL11RA,0.000278238606172116,0.000631786179255755,0.00171646433171421,1.06562472897972e-32,7.03690560117837e-05,0.000361442510691913,0.000852733349997875,0.00120057707338955,0.00912041727870223,0.00493691274924002,1.03241911210554e-77,2.48139619959915e-23
TPM2,0.00715641611728411,0.00794631338406379,0.00744014206461816,0.00275233027038916,0.00659972236939076,0.00344172452703379,0.00587171674549876,0.00464472129920579,0.00285839380409265,0.00483152619544957,0.00158222738766791,0.00732237574688789
TLN1,0.00358724694380651,0.00266273536318182,0.00231283495434164,0.000785102998608112,0.00261535063856419,0.00212835507706648,0.00316966505536937,0.00130144526649585,3.51164468951709e-05,0.00044968652230341,1.61835805358342e-06,0.0023176226185274
ANXA1,0.00315949030015887,0.00550970746451399,0.00330322631384882,0.00273347399270653,2.07844395128068e-23,0.00276209451265746,0.00254086447959881,0.00188045723258881,0.0028195681218271,0.000764622463635463,0.00664852802368004,0.0097951850089914
GAS1,5.50752700131296e-75,3.15954631881246e-27,0.0050317259091297,3.33465571721314e-17,0.00387232806892287,0.000342814981296779,0.000532371917281703,0.00136395454248439,0.00144553917260299,0.000108635769180534,0.000430020925580909,2.77715797534409e-40
OGN,0,0,0,0,0,0,0,2.37611774585021e-20,0.00956128578642817,0.00265325635175629,5.42219211220436e-06,0.00264489044254617
ASPN,0,0,0,0,0,0,0,5.93934881030506e-24,0.00784252908556467,0.00139465669550888,6.58764608232832e-104,0.00323467840851594
KLF4,0.000257375631282559,2.18154834334276e-18,1.13912828549493e-103,0.000240222286108218,7.61251857641477e-139,1.17735310186574e-22,0.0002784125546896,1.04083677576804e-23,0.00323930194448138,0.00244395233509701,0.00574389190152016,0.00249845875939777
PAPPA,0.000933951583625308,9.6583680535105e-38,0.00312877436730197,0.00190505407897636,0.00694892383176871,0.0010265098960488,0.000729339426005644,8.3825215915514e-17,1.10655537728111e-14,0,2.51914388061026e-60,0.000431033673008
CDK5RAP2,3.61601107530938e-08,0.00148509613665883,6.73002091615708e-06,0.00419055755847283,0.00330810584941254,0.00167028172876338,0.00195389920133043,0.00033383693357287,3.83910794044637e-07,8.2805546988799e-05,4.94919352958386e-134,3.86641923024831e-30
GSN,0.000434607800858683,0.00241186202548071,0.00365155021781989,0.00299144239511592,2.60600987032375e-38,0.00135427115910969,0.00367623956102837,0.000313913709321327,0.00113126029421151,0.00246159851064005,0.00484803804719601,0.00725672201195214
HSPA5,0.00226262984341386,0.00614501688820354,0.00344668786637509,0.00177638996531823,0.00115660298460499,0.00450448445467777,0.000831074978783255,0.00628783459812331,0.005322952004521,0.00620785766003842,0.00420285247600384,0.00219487090813044
ENG,0.00375461994445097,0.0024831420226166,0.00268164058958389,0.00449708600678764,0.00180725908915283,0.000993394056115485,0.00210651858304557,8.56370702732869e-50,0.00103941547574209,1.74268118813134e-72,0.000901218618234275,0.00214406476121698
PRRX2,0.00126119912964453,0.00416609810473186,0.00068824415193748,0.000922669242520902,3.36869139225866e-20,7.6946283962165e-58,0.00447127232219183,0.000178182838640138,0.00302993317498869,0.000210566306728195,0.000755422578105129,4.65496109185611e-08
COL5A1,0.00355885610668597,2.05755051736131e-06,0.00263056713107106,0.00347277393231393,0.00541257424622393,0.000664517470906375,0.0022125258139418,2.82860493304974e-23,0.00193232676098021,0.000257528934831113,0.000213507744347034,0.00651137315380849
CLIC3,0.00182292731483912,0.00181729955703867,3.65004066499245e-113,2.72482391290842e-104,3.88568791170521e-194,3.68377546175176e-230,0.00278284040145848,4.15471841184681e-240,7.36597048168921e-184,1.78346497552807e-173,4.94039036121006e-24,0.00220688553542225
TUBB4B,0.00130942624289746,0.00664606735393375,0.00193445215573559,7.50072214513952e-17,0.000930748430108621,0.00183038624675277,0.0014369642784099,0.00417787618033018,1.03898604947424e-16,0.00280253407649895,0.00324637841769883,5.79651797599732e-17
IFITM2,1.05787272683691e-22,0.00313779389034816,0.00626179088080374,0.000427906136169177,0.000286710368092933,1.29916982142176e-34,0.00481407302020956,0.00204825017379563,1.72483023667335e-14,1.40106918482249e-92,0.00323590245534778,0.00202498839128203
IFITM3,0.00104339412543964,0.00362428460320176,0.00901268775761997,0.00226049243010261,0.00195392712025071,0.00071477453285596,0.00455437301022429,0.00741375053869719,0.00177201787303961,0.00339787304294371,0.0105745194495262,7.20302634763822e-17
TALDO1,0.00155574497078574,0.00656842748849064,0.00369179487107526,0.00297955555150822,0.00258403529946684,0.00685653046213064,0.00237785239422089,0.00442658495917899,0.00112889767790078,0.00198133975340451,0.00125773005536385,0.00390516710227814
CD151,0.00400549420545819,0.00437485927004322,0.00215741155504009,0.00441567711938363,0.00196744309770528,0.00466218704843931,0.00339466877719974,0.00219140940453585,0.000359465480359133,0.000514613735251672,0.00370404023054435,0.00642202590055244
POLR2L,0.00499807286430462,0.00488482561626523,0.00251522223961847,0.00350192744706273,0.00437034634001811,0.00586653912521856,0.00434317109210374,0.00574176366501205,6.54180329315541e-48,2.59045210088053e-10,0.00130441061692511,0.000221952371265743
CTSD,0.00232360147813588,0.00112669640321713,0.00527853889104168,0.00604326469927906,0.00209026229066939,0.00543544022097414,0.0029758846077241,0.00308179299721123,0.00355606623122345,0.00196630065828057,0.000703849666891236,0.00352214299019204
CD81,0.00429233571224464,0.00478032860068779,0.00551929661083562,0.00555214136346102,0.00272592627061712,0.0043938915909475,0.00357306956321066,0.00342117477563774,0.00247527492971006,0.000987461486803324,3.52979571791539e-37,0.00105824420957921
KCNQ1OT1,0.000286855227927027,0.00120389537541346,0.00166030234866202,1.05166212933099e-31,0.00170994559642109,0.00146738229089099,0.00175156884178525,0.00250770346740787,0.00370511501212123,0.0060315195989776,0.00191157662152356,2.32432595539352e-10
PHLDA2,0.00458904859458003,0.00407346558716286,2.84732945047633e-37,0.00113944210325166,8.03695414625753e-38,0.000289641134067675,0.00090400677690993,7.01447066254708e-21,1.87795414856239e-57,6.15340318522684e-164,0.00218515766146077,0.00586354112552831
CAVIN3,0.00206787565098379,0.00397035179138991,0.00175415396409077,0.00177963398708605,2.71073834223728e-29,0.00142828576385162,0.00303196272712244,1.36162084204913e-262,6.06721086126115e-58,0,0,2.37742798621922e-21
SAA1,3.51620507931963e-20,3.53190642257856e-104,0.0059385218253186,5.65036379215477e-23,0.000997568280602652,3.06498818632253e-75,0.00119854332747914,0,5.87851219825209e-171,0,0,3.14804050916445e-95
FIBIN,1.05936467578537e-215,8.63706442639485e-192,0.000677223099074445,0.000495101861597972,1.16334827583543e-63,4.65801984161398e-17,1.36671069083469e-17,0.00079952771465938,0.00910897489170077,0.00885484684195162,6.94430636751655e-20,0.00503471215951559
CD59,0.00503473054734649,0.00367069405235488,0.00208811230321906,0.00708266471401547,0.0030243583862657,0.00145444140788291,0.00230108085276232,0.00277483613623739,0.000263091967821166,0.00185581508144271,0.0072845563252883,0.00784742502700822
CD44,0.00380348651711103,0.00224433808573582,0.00168756030043315,0.00581916355630557,0.000983872043081543,0.00273070280558461,0.00022011555567204,8.69083947754228e-90,9.90989895625161e-51,0,0.000412318219975332,0.00335726750315345
MDK,0.000199815517628523,0.000396547695547469,0.00181193933895438,2.64598333070026e-69,0.000122841487703193,0.000934557917065619,0.000124718284029533,0.0130167559578668,0.00690722770457343,0.00169000480090597,5.87490007569319e-91,3.47647621551191e-60
FADS1,0.000148713577707676,0.000599795240429538,9.95654423905586e-37,0.00276800777284709,0.00419443558095991,0.00817290526386691,1.5908751205653e-47,0.00169393468218336,3.75643206349134e-40,0.000209849729854232,0.000250062189043648,0.00199288084238249
FTH1,0.00717460223117046,0.00807688434910792,0.00659276263912235,0.0094335503443079,0.0112560203041812,0.0133868957516558,0.00625414257014249,0.0131438131839407,0.00792964924904926,0.00666519663348101,0.0104719982695249,0.00741421008708038
AHNAK,0.00382708339716378,0.00272675074085125,0.000887154881351604,0.00447209064366989,0.00178559286508392,0.00151384228739721,0.00430005078222414,0.00118779877317617,2.05099544811084e-35,2.080044660744e-84,0.000698908403475592,0.00393696869561901
SLC3A2,1.25304326152076e-21,0.00399761144257207,0.00213388929186084,0.00281668753300321,0.00218913446124947,0.00469291913644089,1.76479840217627e-05,0.00379087573684857,0.00123300735712741,0.00134797832963234,0.00748329613709808,0.00120971326872656
PLA2G16,0.000863670105818199,0.00155223569591288,4.48683972655166e-21,5.69527659977969e-49,2.9399706680263e-09,0.00893471048515833,0.00315744979436813,1.07033495530267e-79,9.75943947681238e-97,0,1.2216915988511e-289,1.6641943547879e-06
PPP1R14B,0.00516096610925522,0.00500258821839352,0.00213477004417525,0.00357742411472533,0.0023026035688948,0.00546188160110277,0.00244309392438833,0.00277960733424281,0.00195618651405875,1.01759943693037e-17,0.000805962234540236,0.00448790112669721
NEAT1,0.00607908116389305,0.00395271932891562,0.00499628324302217,0.00802424083517913,0.00606107166834111,0.00853258320273503,0.00655936476982961,0.000992316363033332,0.00203076938220323,0.000792543193648034,0.00465531073940216,0.0065619890812754
MALAT1,0.00627127839411395,0.00970061214654934,0.00881566928998134,0.00543927230736416,0.00750759718083648,0.0122225794577116,0.00788096760615246,0.0203012338746294,0.0097715687299642,0.0122309021909675,0.0144929905821625,0.00559972745772315
CCDC85B,0.00296659623427504,0.00342397024968037,0.00084516583826353,0.00459385949187151,0.00566465200483306,0.00651800199971382,0.00356151837246957,0.00174574606867254,0.00218066333816045,0.000991306465041762,0.00268486934492718,0.00013755677941954
CD248,0.00159274774616637,3.97493552799613e-05,4.96760431953339e-05,0.00208196487690856,0.000985363555807759,0.00193348608289931,0.00485939684454184,0.000140622823111039,0.000430321536841702,3.90290109301086e-88,9.96242005763029e-149,0.000215787517774731
CCND1,0.00790685131973203,0.0032642083738196,0.00226961348181732,0.00438667195757558,4.01773913549164e-05,0.000108731741782736,0.0031806116338981,0.00491958543574929,4.33050077242295e-69,6.1276665135392e-46,0.00401812125318316,0.000255612978329066
PRSS23,0.00555278935815934,0.0010561756846059,0.000646021643034132,0.00372777266190341,0.00174701381222286,4.13408161516068e-33,0.00379453130777623,0.00175945822994052,1.17929744936633e-08,7.89737429124392e-66,0.00475707206337107,0.00542711776491813
CRYAB,0.00311868355994172,0.00669600534245108,9.90377064860288e-14,0.00267417375871465,2.96393523595094e-12,0.00678499331109534,0.00749688651229904,1.87520805149998e-55,3.24778000131596e-37,5.12160462855778e-124,0.0016356268924894,0.0164161959231472
NNMT,1.83473570099024e-07,0.0057037189603029,0.00792809362317042,0.00345039461751473,0.00696943940276152,0.0034892509691536,0.00358624465583693,2.67505035070995e-72,7.63764677555719e-05,0.00174396858538016,0.00509312597590329,0.00716825246343821
TAGLN,0.00685775670623736,0.00887473481622628,0.00695233701375138,3.41999032862681e-12,0.0060494580351035,0.000515172133865724,0.00838035683363399,0.00862625629375637,0.00604171803311008,0.00385049903002354,3.19272936942107e-39,0.00983588170061609
